Date,Title,Content,Cleaned_Speech,VADER_Score,VADER_Compound,VADER_Pos,VADER_Neg,VADER_Neu,VADER_Label,Emotions
11. [policy] Hmm,we will continue it on this form and other forms as per the exact date without the picture,it will take eight to ten days.,take eight ten day,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
12. [development] There is no doubt that we have been showered with promises of progress,but in the end there have been fewer animals and today,"I understand by saying that we are extremely capable, we have experience and secrets, we have very little pressure, we have experienced news, we have been present here till date, so we are very proud of the workers in front of you.",understand saying extremely capable experience secret little pressure experienced news present till date proud worker front,"{'neg': 0.091, 'neu': 0.622, 'pos': 0.287, 'compound': 0.6232}",0.6232,0.287,0.091,0.622,positive,"{'trust': 4, 'negative': 1, 'positive': 3, 'anticipation': 2, 'joy': 2, 'surprise': 1}"
14. [governance] Right should come before you Rafa,at this time Azaan is driving a car,"you and I will decide on it, what should we do, which son-in-law will give the best solution for end skimming, similarly, all the four units are there and especially in the morning, Balochistan.",decide soninlaw give best solution end skimming similarly four unit especially morning balochistan,"{'neg': 0.0, 'neu': 0.629, 'pos': 0.371, 'compound': 0.7579}",0.7579,0.371,0.0,0.629,positive,"{'trust': 1, 'positive': 1}"
18. [policy] There is no doubt that this is a position,everything is there,"but I believe that if we work with the pain heartily, with Russia on one hand and with them on the other hand, then its cure will come and strong Hanuman Masala will come and will increase if you can visit those mountains.",believe work pain heartily russia one hand hand cure come strong hanuman masala come increase visit mountain,"{'neg': 0.121, 'neu': 0.44, 'pos': 0.44, 'compound': 0.8271}",0.8271,0.44,0.121,0.44,positive,"{'fear': 1, 'negative': 1, 'sadness': 1, 'joy': 1, 'positive': 3, 'anticipation': 1}"
23. [governance] Surely there are missiles everywhere,we have to find the weapon which is this big mother milk,then surely the strong one is from outside but we have to take an ax to get rid of it.,surely strong one outside take ax get rid,"{'neg': 0.0, 'neu': 0.492, 'pos': 0.508, 'compound': 0.7351}",0.7351,0.508,0.0,0.492,positive,{}
24. [welfare] Mantra has to be saved and the people in these schools and factories are closed only because they do not have electricity,there is no electricity,"we have to remove the son-in-law at the right time, this is an issue which we have to solve together, Sham Chawla will do it when the time comes, Shailesh Nayak.",remove soninlaw right time issue solve together sham chawla time come shailesh nayak,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}",0.2023,0.13,0.0,0.87,positive,"{'anger': 2, 'fear': 1, 'negative': 2, 'sadness': 1, 'trust': 1, 'anticipation': 2, 'disgust': 1}"
26. [cooperation] Today,as one people,we have to solve the extra challenge by being two blacks and have to face it.,solve extra challenge two black face,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.2732}",0.2732,0.437,0.0,0.563,positive,"{'positive': 1, 'anger': 1, 'fear': 1, 'negative': 1}"
28. [action] And we have to do the work,then we have to do the time,"we have to sacrifice for it, the poisonous effect of the hour, these are its effects of the bus, we have to answer, with the help of truth, now you do not lie with the help of fans, do you make misrepresentations by pressuring your fans or not?",sacrifice poisonous effect hour effect bus answer help truth lie help fan make misrepresentation pressuring fan,"{'neg': 0.31, 'neu': 0.272, 'pos': 0.418, 'compound': 0.296}",0.296,0.418,0.31,0.272,positive,"{'anger': 2, 'disgust': 2, 'fear': 1, 'negative': 3, 'sadness': 3, 'positive': 1, 'trust': 1}"
30. [action] In Russia,we have to finish it,"we don't have to shed our blood and sweat anymore and in place of com, now we have lost the last hair of our children of work who are tired under the debts of work, which have been buried in it, we have gone smart.",dont shed blood sweat anymore place com lost last hair child work tired debt work buried gone smart,"{'neg': 0.316, 'neu': 0.574, 'pos': 0.111, 'compound': -0.6124}",-0.6124,0.111,0.316,0.574,negative,"{'positive': 2, 'trust': 1, 'negative': 5, 'fear': 2, 'sadness': 3, 'anticipation': 1, 'joy': 1}"
31. [general] This line itself expresses the painful situation,we have to work and see my name,"date, Atharva, your respectable one who is in front of you, me, your album and Danish and your knowledge and any comment on it.",date atharva respectable one front album danish knowledge comment,"{'neg': 0.0, 'neu': 0.734, 'pos': 0.266, 'compound': 0.4404}",0.4404,0.266,0.0,0.734,positive,"{'positive': 2, 'trust': 1}"
34. [development] Believe me,you know better than me,how he was transformed into an under-22 back side within a year and then he reached Noida Surya and became the world's best.,transformed back side within year reached noida surya became world best,"{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.6808}",0.6808,0.384,0.0,0.616,positive,{}
35. [development] The committee which Prakdi Yatri started getting included in,got the Marshall Plan to settle down and for that they got Ahmedabad,Japan and they put him in the dock.,japan put dock,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
36. [general] Loot Royals,nothing happened,"but how did they find themselves again, their teams, the world Brought forward and see Germany in the release of the new Not the birth of the famous but also in the pair of the necessary Permanent like a ripe fruit Deep like it has no example in the world And how much its mouth and leaf Europe itself Its seal recruitment You know.",find team world brought forward see germany release new birth famous also pair necessary permanent like ripe fruit deep like example world much mouth leaf europe seal recruitment know,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.6124}",0.6124,0.156,0.0,0.844,positive,"{'trust': 3, 'positive': 5, 'anticipation': 1, 'fear': 1, 'joy': 1, 'surprise': 1}"
37. [general] So that whenever it was cut,that 4 inch piece would charge the other culprit,"so what was the matter, it was neither an opinion nor an oblique power, Meena, progress and prosperity and the respect of the enemies' daily hard work, did those things again, not only on their feet.",matter neither opinion oblique power meena progress prosperity respect enemy daily hard work thing foot,"{'neg': 0.224, 'neu': 0.457, 'pos': 0.32, 'compound': 0.2732}",0.2732,0.32,0.224,0.457,positive,"{'anticipation': 3, 'joy': 2, 'positive': 3, 'trust': 1, 'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1}"
38. [governance] Rather,he made his coin in the world,"I will not talk long that we ourselves have this year in front of you, Quran Kareem, instead of this Navratri, the criminal's vehicle, he tells us about this in our place.",talk long year front quran kareem instead navratri criminal vehicle tell u place,"{'neg': 0.236, 'neu': 0.764, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.0,0.236,0.764,negative,"{'positive': 1, 'anticipation': 1, 'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1}"
40. [general] Now sir,if you have read the book of Sainik Board back in Pakistan,"then the one who started it and who is associated with it, was born in the world in this date, never before.",one started associated born world date never,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
41. [general] It didn't happen that it was time for the dead 11,now that you have read that book,"I don't have anything to say about it, so 3000 more shining examples in the front pass and I have become government officers from my youth here over the years.",dont anything say shining example front pas become government officer youth year,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,"{'positive': 4, 'trust': 2, 'anticipation': 2, 'joy': 2, 'fear': 2, 'negative': 1, 'anger': 1, 'surprise': 1}"
42. [general] What happened together,if you want,"whatever happened will not give full support to it, whether it is the People's Party, whether it is the spirit, it is there, whether it is a man's group, whether it is a party, whether it is a Muslim, or the rest of us who are with us.",whatever happened give full support whether people party whether spirit whether man group whether party whether muslim rest u u,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8316}",0.8316,0.412,0.0,0.588,positive,{'positive': 3}
43. [cooperation] Present here whether it is the country party,now you have faced trouble in dreams and faced great difficulties,"there is ice crush on all three sides but they have faced their own difficulties that the friend has been misled, the promise against you has been forgiven, become a witness.",ice crush three side faced difficulty friend misled promise forgiven become witness,"{'neg': 0.209, 'neu': 0.366, 'pos': 0.424, 'compound': 0.6249}",0.6249,0.424,0.209,0.366,positive,"{'anger': 1, 'fear': 1, 'negative': 1, 'sadness': 1, 'joy': 2, 'positive': 3, 'trust': 3}"
44. [corruption] What oppression and persecution were not done for them,how were they offered? Dobra Khanna left the work so that we can avoid this,"if we work, then whatever has happened in these four and a half cities with our entire life, we have.",work whatever happened four half city entire life,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,1.0,neutral,{}
46. [law and order] I have done everything,be it tea and permission office,"police is here now and there is no loot, all the groups are there, law enforcement agencies are there, your doctors are your juniors, I am talking to everyone in the remaining matches, do n't I have faced big difficulties.",police loot group law enforcement agency doctor junior talking everyone remaining match nt faced big difficulty,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.34}",-0.34,0.0,0.138,0.862,negative,"{'fear': 2, 'positive': 2, 'trust': 3, 'negative': 3, 'anger': 1, 'sadness': 1}"
47. [cooperation] We have made a relationship with them,we have to provide them a hostel,"they will be able to run it with your earnings, you can get one lemon at least from your one myth, Maja ji, your hard work, well done to you and you will get special arrangements for them, Inshallah and you will see that I am my style Dhanraj.",able run earnings get one lemon least one myth maja ji hard work well done get special arrangement inshallah see style dhanraj,"{'neg': 0.056, 'neu': 0.754, 'pos': 0.19, 'compound': 0.5267}",0.5267,0.19,0.056,0.754,positive,"{'disgust': 1, 'negative': 1, 'joy': 1, 'positive': 1}"
48. [welfare] They will change and the problems and sorrows that the people of Pakistan are facing,you will change their happiness for them,"but it will not be a magic moment, that magic wand will come, some lady or the other will come, the problem is, work hard and then ask for blessings for me.",magic moment magic wand come lady come problem work hard ask blessing,"{'neg': 0.252, 'neu': 0.552, 'pos': 0.196, 'compound': 0.0258}",0.0258,0.196,0.252,0.552,neutral,"{'fear': 1, 'negative': 1, 'sadness': 1, 'anticipation': 1, 'joy': 1, 'positive': 1, 'trust': 1}"
49. [general] Put before me,this is the principal who is in the circles of the world and who is well-versed in Muslim law,"knows the defense of sixth class, he must have had to run in the old cream, who is now a big Gurjar of one of the brothers, this is him.",know defense sixth class must run old cream big gurjar one brother,"{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.128}",0.128,0.12,0.0,0.88,positive,"{'anger': 1, 'anticipation': 2, 'fear': 1, 'positive': 3, 'joy': 1, 'surprise': 1, 'trust': 1}"
50. [general] On the palm of my tour,I did that big dance of choosing one that I worked very hard,"the other said that I am looking for an actress, the one whose dance I used to dance for my star got ruined, I did what I wanted to say that I have worked hard.",said looking actress one whose dance used dance star got ruined wanted say worked hard,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.5423}",-0.5423,0.0,0.257,0.743,negative,"{'joy': 3, 'positive': 3, 'trust': 3, 'anticipation': 1, 'anger': 1, 'disgust': 1, 'fear': 1, 'negative': 1, 'sadness': 1}"
51. [general] But when the time has to be given by the star,without it there is nothing,then this sentence is recorded in this old cream and you all must have read it again and again and innumerable in such a way that I find myself Sania Mirza whether it is surprise or strength.,sentence recorded old cream must read innumerable way find sania mirza whether surprise strength,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.6808}",0.6808,0.375,0.0,0.625,positive,"{'anger': 1, 'anticipation': 2, 'disgust': 1, 'fear': 2, 'negative': 1, 'sadness': 1, 'joy': 2, 'positive': 3, 'surprise': 2, 'trust': 1}"
